MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,ResultsURL,FileNumber,FileDetailURL,Kate Gallego (Mayor),Thelda Williams (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Sal DiCiccio (D6),Michael Nowakowski (D7),Carlos Garcia (D8)
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,CALL TO ORDER AND ROLL CALL,,,,0,,,,,,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,Absent,,
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,MINUTES OF MEETINGS,,,,0,,,,,,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,Absent,,
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,BOARDS AND COMMISSIONS,,,,0,,,,,,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,Absent,,
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Board & Commission,,2,Mayor and Council Appointments to Boards and Commissions,,,,0,1,,,approved,"A motion was made by Vice Mayor Guardado, seconded by Councilwoman Williams, that this item be approved. The motion carried by the following voice vote:",,,Betty Guardado,Thelda Williams,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0430,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332918&GUID=E6921FBD-58AA-401B-8142-B67C74DF1820&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,"LIQUOR LICENSES, BINGO, AND OFF-TRACK BETTING LICENSE APPLICATIONS",,,,0,,,,,,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,Absent,,
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,8,Liquor License - Parma Italian Roots,,,,1,1,,,continued,"This item was continued to the March 4, 2020 City Council Formal Meeting.",,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,19-3265,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332844&GUID=DE69D0CB-64B3-470F-B89C-4D2455884272&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,7,Liquor License - 2727 Lounge,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0211,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332878&GUID=69BDE818-A16D-413E-BCD5-8A34D3CFE211&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,5,Liquor License - Banh Mi & Pho,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0253,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332893&GUID=F8252A81-CCA7-4418-A534-A3A517C9A805&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,12,Liquor License - Lucky Strike Lanes/Gypsy Bar,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0296,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332905&GUID=AC2CE72C-AF1B-428E-A155-19CD48193612&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,13,Liquor License - Pasado,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0301,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332907&GUID=8F6C5E82-3AAC-4384-A538-DFF0B2998405&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,6,Liquor License - The Cracked Egg,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0302,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332908&GUID=EDE06B38-4856-4280-A86E-8264350627FA&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,16,Liquor License - Just Tacos and More,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0310,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332910&GUID=75725F70-C1FF-4D2B-B805-5A3ED03CC0F9&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,10,Liquor License - Special Event - Be Causal,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0219,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332883&GUID=D3829853-A2BF-440D-A05A-730D12002F65&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,9,Liquor License - Special Event - Be Causal,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0222,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332885&GUID=29666DCE-76BE-4A58-90ED-14C6F0F8F419&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,14,Liquor License - Special Event - Cherokee Association of Parents and Teachers,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0250,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332890&GUID=DA718B94-3E64-44FC-B67F-4A05109D1364&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,4,Liquor License - Special Event - Bourgade Roman Catholic High School Phoenix,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0282,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332898&GUID=9FC88D05-28F7-4926-A84F-1184215FCEAF&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,3,Liquor License - Special Event - Free Serbian Orthodox Church St. Nicholas,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0285,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332899&GUID=D2A19E8E-A8F0-477A-BC50-670D960A9B63&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,11,Liquor License - Special Event - Real Change International Management Group Inc,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0307,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332909&GUID=26CF1F76-330A-4400-B925-F8B658060F1F&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,15,Liquor License - Special Event - Phoenix Legal Action Network,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0337,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332914&GUID=FC4974FB-AC30-4042-B088-27F6C7CC5797&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Off-Track Betting,,17,Off-Track Pari-Mutuel Wagering Permit Renewal - Longshots Bar & Grill,,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0204,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332872&GUID=D868AB86-720B-49DE-93A9-6ABD6817D6EA&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,"ORDINANCES, RESOLUTIONS, AND NEW BUSINESS",,,,0,,,,,,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,Absent,,
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,19,Settlement of Claim(s) Felix v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0181,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332869&GUID=30D7A294-835C-4BDB-A2E0-81FCC2229991&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,20,Settlement of Claim(s) Jiminez v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0182,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332870&GUID=40FAC89C-5E33-4DAB-B42B-1CE46BBD2345&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
2020-02-19,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1689&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,21,Settlement of Claim(s) Ryan v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,,https://phoenix.legistar.com/View.ashx?M=E2&ID=725885&GUID=FDCBC7B0-8D49-46C7-A1ED-6159F8668178&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0289,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4332900&GUID=661F9A2C-9D66-4012-AD16-036ED7CF71EF&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Absent,Yes,Yes
