MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,ResultsURL,FileNumber,FileDetailURL,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Yassamin Ansari (D7),Kesha Hodge Washington (D8)
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,License - Special Event,,17,Liquor License - Special Event - Liberty Wildlife Inc.,Liquor License - Special Event - Liberty Wildlife Inc. Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0406,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560921&GUID=EC83C48A-ABFB-4819-9633-943B2AE4EDDA&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,License - Special Event,,5,Liquor License - Special Event - Phoenix Film Foundation,Liquor License - Special Event - Phoenix Film Foundation Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0419,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560923&GUID=B9081601-E7D7-4AA9-9E10-4D597C745B09&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Resolution,,82,Public Hearing and Resolution Adoption - General Plan Amendment GPA-CE-1-23-8 - Northwest Corner of 46th Street and Belleview Street (Resolution 22184),"Application: GPA-CE-1-23-8 Current Designation: Residential 5 to 10 dwelling units per acre Proposed Designation: Mixed Use Proposed Use: A minor General Plan Amendment to allow mixed use (multifamily/retail) Owner & Applicant: Endres Belleview, LLC",,,0,1,,,adopted,"The hearing was held. A motion was made by Councilwoman Hodge Washington, seconded by Councilwoman Pastor, that this item be approved per the Planning Commission recommendation, with adoption of the related resolution. The motion carried by the following vote:",,,Kesha Hodge Washington,Laura Pastor,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0166,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560873&GUID=EDB49A56-E358-4252-BB7C-11CD09BAF117&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-G,,79,***REQUEST TO CONTINUE (SEE ATTACHED MEMO)*** Amend City Code - Ordinance Adoption - Rezoning Application Z-87-22-6 (Broadstone 56 PUD) - Approximately 875 Feet South of the Southwest Corner of 56th Street and Van Buren Street (Ordinance G-7234),"Proposal: Multifamily residential and commercial uses per the Walkable Urban Code Transect 5:6 District Owner: Randum Properties, LLC Applicant/Representative: George Pasquel, Withey Morris Baugh, PLC Staff Recommendation: Approval, subject to stipulations. VPC Info: The Camelback East Village Planning Committee heard this case on Nov. 14, 2023, for information only.",,,1,1,,,continued,"This item was continued to the June 26, 2024 City Council Formal Meeting.",,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0167,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560874&GUID=E8622DCB-9B9A-4B45-A662-2FBD2503A991&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-G,,76,Amend City Code - Ordinance Adoption - Rezoning Application Z-45-23-1 (The Shops at Norterra PUD) - Northwest Corner of Norterra Parkway and Happy Valley Road (Ordinance G-7235),"Current Zoning: C-2 M-R PCD Proposed Zoning: PUD PCD Proposal: Existing shopping center with temporary/promotional events Owner/Applicant: Yam Norterra, LLC Representative: Jason Morris, Withey Morris Baugh, PLC",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0243,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560887&GUID=674C7AE8-4F20-4894-BD68-763850832457&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Resolution,,75,Abandonment of Right of Way - ABND 220011 - 4640 E. Camelback Heights Way (Resolution 22185),"Abandonment of Right of Way - ABND 220011 - 4640 E. Camelback Heights Way (Resolution 22185) Applicant: Lauren Proper Potter Request: To abandon triangular portion of right-of-way, where North Camelback Canyon Drive and East Camelback Heights Way meet as illustrated on the attached exhibit.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0279,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560889&GUID=7F42B0AD-7E40-4DFF-B2E4-BD1FB826A7C4&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-G,,78,Amend City Code - Ordinance Adoption - Rezoning Application Z-110-23-5 - Approximately 310 Feet North and 280 Feet West of the Northwest Corner of 19th Drive and Northern Avenue (Ordinance G-7236),"Proposed Zoning: WU Code T5:5 Proposed Use: Multifamily residential Owner: West Royal Development, LLC Applicant/Representative: Reid Butler, Butler Housing Company, Inc. Staff Recommendation: Approval, subject to stipulations.",,,0,1,,,adopted,"A motion was made by Councilwoman Guardado, seconded by Councilwoman Ansari, that this item be adopted. The motion carried by the following vote:",,,Betty Guardado,Yassamin Ansari,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0282,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560890&GUID=B80FE585-0929-4690-9A0F-2DDCE85FAFBC&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Ordinance-G,,77,"(CONTINUED FROM FEB. 7, 2024) - Amend City Code - Ordinance Adoption - Rezoning Application Z-61-23-2 (The Villas of Cave Creek Senior Living PUD) - Northwest Corner of 53rd Street and Dynamite Boulevard (Ordinance G-7222)","Current Zoning: R1-10 Proposal: Senior housing Owner: George F Rivera Trust Applicant: Learsi Capital Group, LLC Representative: Heather Personne, Evolve Ventures, LLC",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0336,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560905&GUID=0F2A64D0-E38A-45B3-80FF-DE968BED3F7D&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Resolution,,74,Abandonment of Easement - ABND 210027 - Southwest Corner of Union Hills and 11th Avenue (Resolution 22186),"The resolution of the abandonment, ABND 210027, and the subdivision plat, PLAT 230085, are to be recorded together with the Maricopa County recorder on the same day, at the same time. The sequence of recording to be followed is that the resolution is recorded first, then the plat is recorded second. Generally located on the southwest corner of Union Hills and 11th Avenue Pursuant to Phoenix City Code Article 5, section 31-64 (e) as the City acknowledges the public benefit received by the generation of additional revenue from the private tax rolls and by the elimination of third-party general liability claims against the city, maintenance expenses, and undesirable traffic patterns, also replatting of the area with alternate roadways and new development as sufficient and appropriate consideration in this matter. This item is submitted by Deputy City Manager Alan Stephenson and the Planning and Development Department.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0342,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560907&GUID=E8E19B92-4813-4AC9-BA44-F197A2D666DE&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Formal Action,,4,Mayor and Council Appointments to Boards and Commissions,This item transmits recommendations from the Mayor and Council for appointment or reappointment to City Boards and Commissions. This item is submitted by the Mayor's Office.,,,0,1,,,approved,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Pastor, that this item be approved. The motion carried by the following voice vote:",,,Debra Stark,Laura Pastor,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0481,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560928&GUID=92ACD570-2D84-4A6D-B7AA-AA3293B02000&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,License - Liquor,,11,Liquor License - Aguila's Hidaway Nugget,Liquor License - Aguila's Hidaway Nugget Request for a liquor license. Arizona State License Application 271634. This request is for an ownership transfer of a liquor license for a bar. This location was previously licensed for liquor sales and may currently operate with an interim permit.,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0283,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560891&GUID=C2026364-14AF-48CB-874B-F7B24F593D3C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,License - Liquor,,18,"Liquor License - Full Speed, LLC","Liquor License - Full Speed, LLC Request for a liquor license. Arizona State License Application 266577. Zoning Classification: DTC-Evans Churchill East",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0395,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560918&GUID=16C81FCB-D01A-475B-A7BA-A53F5CA55E50&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Information Only,,,"OPTIONS TO ACCESS THIS MEETING

Virtual Request to speak at a meeting: 

- Register online by visiting the City Council Meetings page on phoenix.gov at least 2 hours prior to the start of this meeting. Then, click on this link at the time of the meeting and join the Webex to speak:
https://phoenixcitycouncil.webex.com/phoenixcitycouncil/onstage/g.php?MTID=e3e0665be7aa4a5b7449ebfe1f1fd3b5b

- Register via telephone at 602-262-6001 at least 2 hours prior to the start of this meeting, noting the item number. Then, use the Call-in phone number and Meeting ID listed below at the time of the meeting to call-in and speak. 

In-Person Requests to speak at a meeting:

- Register in person at a kiosk located at the City Council Chambers, 200 W. Jefferson St., Phoenix, Arizona, 85003. Arrive 1 hour prior to the start of this meeting. Depending on seating availability, residents will attend and speak from the Upper Chambers, Lower Chambers or City Hall location.

- Individuals should arrive early, 1 hour prior to the start of the meeting to submit an in-person request to speak before the item is called. After the item is called, requests to speak for that item will not be accepted.

At the time of the meeting:

- Watch the meeting live streamed on phoenix.gov or Phoenix Channel 11 on Cox Cable, or using the Webex link provided above.

- Call-in to listen to the meeting. Dial 602-666-0783 and Enter Meeting ID 2558 847 5275# (for English) or 2558 230 6708# (for Spanish). Press # again when prompted for attendee ID.

- Watch the meeting in-person from the Upper Chambers, Lower Chambers or City Hall depending on seating availability.

- Members of the public may attend this meeting in person. Physical access to the meeting location will be available starting 1 hour prior to the meeting.

Para nuestros residentes de habla hispana:	

- Para registrarse para hablar en español, llame al 602-262-6001 al menos 2 horas antes del inicio de esta reunión e indique el número del tema. El día de la reunión, llame al 602-666-0783 e ingrese el número de identificación de la reunión 2558 230 6708#. El intérprete le indicará cuando sea su turno de hablar. 

- Para solamente escuchar la reunión en español, llame a este mismo número el día de la reunión (602-666-0783; ingrese el número de identificación de la reunión 2558 230 6708#). Se proporciona interpretación simultánea para nuestros residentes durante todas las reuniones.

- Para asistir a la reunión en persona, vaya a las Cámaras del Concejo Municipal de Phoenix ubicadas en 200 W. Jefferson Street, Phoenix, AZ 85003. Llegue 1 hora antes del comienzo de la reunión. Si desea hablar, regístrese electrónicamente en uno de los quioscos, antes de que comience el tema. Una vez que se comience a discutir el tema, no se aceptarán nuevas solicitudes para hablar. Dependiendo de cuantos asientos haya disponibles, usted podría ser sentado en la parte superior de las cámaras, en el piso de abajo de las cámaras, o en el edificio municipal.

- Miembros del público pueden asistir a esta reunión en persona. El acceso físico al lugar de la reunión estará disponible comenzando una hora antes de la reunión.",,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0496,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,License - Special Event,,12,Liquor License - Special Event - Phoenix Final Four Local Organizing Committee,Liquor License - Special Event - Phoenix Final Four Local Organizing Committee Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,24-0516,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6560930&GUID=BF7A1AC4-40AB-42AD-BFB8-C1FB2393E55B&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,1,1,,,approved and/or adopted as part of an omnibus motion,"A motion was made by Vice Mayor Stark, seconded by Councilwoman O'Brien, that items 5-19 be recommended for approval. The motion carried by the following voice vote:",,,Debra Stark,Ann O'Brien,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,1,1,,,approved and/or adopted as part of an omnibus motion,"A motion was made by Vice Mayor Stark, seconded by Councilwoman Pastor, that items 20-84 be approved or adopted, except items 23, 51, 55, 61, 67, 78 and 82-84; noting Item 44 is continued to the April 17, 2024 City Council Formal Meeting and Item 79 is continued to the June 26, 2024 City Council Formal Meeting. The motion carried by the following vote:",,,Debra Stark,Laura Pastor,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
2024-03-06,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2313&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,0,,,,,,,,,,,,https://www.youtube.com/watch?v=JU5JtxQUxwM,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137954&GUID=F7E11845-99DF-476C-A99E-65EAA4B1D728&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,,,,,
